session_id,uid,tA,tB,dt
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:32.693934Z,2025-11-10T13:05:32.411332Z,0.282602
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:32.693934Z,2025-11-10T13:05:32.652124Z,0.04181
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:32.693934Z,2025-11-10T13:05:33.133687Z,-0.439753
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:32.915373Z,2025-11-10T13:05:33.133687Z,-0.218314
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.215156Z,2025-11-10T13:05:33.133687Z,0.081469
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.215156Z,2025-11-10T13:05:33.399092Z,-0.183936
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.449887Z,2025-11-10T13:05:33.399092Z,0.050795
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.449887Z,2025-11-10T13:05:33.402703Z,0.047184
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.449887Z,2025-11-10T13:05:33.636805Z,-0.186918
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.647929Z,2025-11-10T13:05:33.636805Z,0.011124
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.647929Z,2025-11-10T13:05:33.921882Z,-0.273953
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.934291Z,2025-11-10T13:05:33.921882Z,0.012409
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:33.934291Z,2025-11-10T13:05:34.122587Z,-0.188296
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.097599Z,2025-11-10T13:05:34.122587Z,-0.024988
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.398629Z,2025-11-10T13:05:34.122587Z,0.276042
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.398629Z,2025-11-10T13:05:34.422154Z,-0.023525
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.713740Z,2025-11-10T13:05:34.422154Z,0.291586
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.713740Z,2025-11-10T13:05:34.847155Z,-0.133415
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.873570Z,2025-11-10T13:05:34.847155Z,0.026415
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:34.873570Z,2025-11-10T13:05:34.922233Z,-0.048663
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.218036Z,2025-11-10T13:05:34.922233Z,0.295803
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.218036Z,2025-11-10T13:05:35.312110Z,-0.094074
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.674410Z,2025-11-10T13:05:35.312110Z,0.3623
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.674410Z,2025-11-10T13:05:35.393115Z,0.281295
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.674410Z,2025-11-10T13:05:35.665893Z,0.008517
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.674410Z,2025-11-10T13:05:36.053845Z,-0.379435
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:35.918413Z,2025-11-10T13:05:36.053845Z,-0.135432
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.191778Z,2025-11-10T13:05:36.053845Z,0.137933
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.191778Z,2025-11-10T13:05:36.374107Z,-0.182329
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.442821Z,2025-11-10T13:05:36.374107Z,0.068714
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.442821Z,2025-11-10T13:05:36.575037Z,-0.132216
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.672998Z,2025-11-10T13:05:36.575037Z,0.097961
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.672998Z,2025-11-10T13:05:36.868807Z,-0.195809
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.966956Z,2025-11-10T13:05:36.868807Z,0.098149
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:36.966956Z,2025-11-10T13:05:37.060581Z,-0.093625
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.137677Z,2025-11-10T13:05:37.060581Z,0.077096
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.137677Z,2025-11-10T13:05:37.148859Z,-0.011182
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.474115Z,2025-11-10T13:05:37.148859Z,0.325256
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.474115Z,2025-11-10T13:05:37.599003Z,-0.124888
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.657904Z,2025-11-10T13:05:37.599003Z,0.058901
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:37.657904Z,2025-11-10T13:05:37.671093Z,-0.013189
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.014734Z,2025-11-10T13:05:37.671093Z,0.343641
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.014734Z,2025-11-10T13:05:38.049308Z,-0.034574
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.157917Z,2025-11-10T13:05:38.049308Z,0.108609
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.157917Z,2025-11-10T13:05:38.172592Z,-0.014675
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.400553Z,2025-11-10T13:05:38.172592Z,0.227961
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.400553Z,2025-11-10T13:05:38.402019Z,-0.001466
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.655922Z,2025-11-10T13:05:38.402019Z,0.253903
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.655922Z,2025-11-10T13:05:38.632668Z,0.023254
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:38.655922Z,2025-11-10T13:05:39.050928Z,-0.395006
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.017409Z,2025-11-10T13:05:39.050928Z,-0.033519
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.151976Z,2025-11-10T13:05:39.050928Z,0.101048
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.151976Z,2025-11-10T13:05:39.114617Z,0.037359
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.151976Z,2025-11-10T13:05:39.380930Z,-0.228954
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.411957Z,2025-11-10T13:05:39.380930Z,0.031027
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.411957Z,2025-11-10T13:05:39.663539Z,-0.251582
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.665693Z,2025-11-10T13:05:39.663539Z,0.002154
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.665693Z,2025-11-10T13:05:39.905169Z,-0.239476
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.911312Z,2025-11-10T13:05:39.905169Z,0.006143
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:39.911312Z,2025-11-10T13:05:40.298713Z,-0.387401
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.257740Z,2025-11-10T13:05:40.298713Z,-0.040973
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.421180Z,2025-11-10T13:05:40.298713Z,0.122467
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.421180Z,2025-11-10T13:05:40.613732Z,-0.192552
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.637226Z,2025-11-10T13:05:40.613732Z,0.023494
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.637226Z,2025-11-10T13:05:40.634012Z,0.003214
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.637226Z,2025-11-10T13:05:40.911277Z,-0.274051
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:40.891221Z,2025-11-10T13:05:40.911277Z,-0.020056
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.175320Z,2025-11-10T13:05:40.911277Z,0.264043
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.175320Z,2025-11-10T13:05:41.187085Z,-0.011765
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.424051Z,2025-11-10T13:05:41.187085Z,0.236966
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.424051Z,2025-11-10T13:05:41.593755Z,-0.169704
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.633960Z,2025-11-10T13:05:41.593755Z,0.040205
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:41.633960Z,2025-11-10T13:05:41.666910Z,-0.03295
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.022328Z,2025-11-10T13:05:41.666910Z,0.355418
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.022328Z,2025-11-10T13:05:42.116115Z,-0.093787
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.240025Z,2025-11-10T13:05:42.116115Z,0.12391
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.240025Z,2025-11-10T13:05:42.357761Z,-0.117736
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.512682Z,2025-11-10T13:05:42.357761Z,0.154921
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.512682Z,2025-11-10T13:05:42.634575Z,-0.121893
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.695861Z,2025-11-10T13:05:42.634575Z,0.061286
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.695861Z,2025-11-10T13:05:42.659666Z,0.036195
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.695861Z,2025-11-10T13:05:42.883942Z,-0.188081
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.926714Z,2025-11-10T13:05:42.883942Z,0.042772
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:42.926714Z,2025-11-10T13:05:43.100450Z,-0.173736
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.166083Z,2025-11-10T13:05:43.100450Z,0.065633
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.166083Z,2025-11-10T13:05:43.625646Z,-0.459563
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.446451Z,2025-11-10T13:05:43.625646Z,-0.179195
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.633207Z,2025-11-10T13:05:43.625646Z,0.007561
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.633207Z,2025-11-10T13:05:43.626952Z,0.006255
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:43.633207Z,2025-11-10T13:05:44.142687Z,-0.50948
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.132156Z,2025-11-10T13:05:44.142687Z,-0.010531
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.412179Z,2025-11-10T13:05:44.142687Z,0.269492
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.412179Z,2025-11-10T13:05:44.144608Z,0.267571
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.412179Z,2025-11-10T13:05:44.634202Z,-0.222023
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.669762Z,2025-11-10T13:05:44.634202Z,0.03556
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.669762Z,2025-11-10T13:05:44.646094Z,0.023668
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.669762Z,2025-11-10T13:05:44.904646Z,-0.234884
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.913780Z,2025-11-10T13:05:44.904646Z,0.009134
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:44.913780Z,2025-11-10T13:05:45.330093Z,-0.416313
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.223875Z,2025-11-10T13:05:45.330093Z,-0.106218
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.418407Z,2025-11-10T13:05:45.330093Z,0.088314
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.418407Z,2025-11-10T13:05:45.628182Z,-0.209775
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.624032Z,2025-11-10T13:05:45.628182Z,-0.00415
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.977884Z,2025-11-10T13:05:45.628182Z,0.349702
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.977884Z,2025-11-10T13:05:45.637250Z,0.340634
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:45.977884Z,2025-11-10T13:05:46.108333Z,-0.130449
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.157779Z,2025-11-10T13:05:46.108333Z,0.049446
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.157779Z,2025-11-10T13:05:46.121029Z,0.03675
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.157779Z,2025-11-10T13:05:46.406221Z,-0.248442
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.431292Z,2025-11-10T13:05:46.406221Z,0.025071
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.431292Z,2025-11-10T13:05:46.641636Z,-0.210344
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.636981Z,2025-11-10T13:05:46.641636Z,-0.004655
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.907183Z,2025-11-10T13:05:46.641636Z,0.265547
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.907183Z,2025-11-10T13:05:46.901786Z,0.005397
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:46.907183Z,2025-11-10T13:05:47.345468Z,-0.438285
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.199426Z,2025-11-10T13:05:47.345468Z,-0.146042
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.443323Z,2025-11-10T13:05:47.345468Z,0.097855
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.443323Z,2025-11-10T13:05:47.634920Z,-0.191597
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.744760Z,2025-11-10T13:05:47.634920Z,0.10984
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.744760Z,2025-11-10T13:05:47.806177Z,-0.061417
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.888600Z,2025-11-10T13:05:47.806177Z,0.082423
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:47.888600Z,2025-11-10T13:05:47.912341Z,-0.023741
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.166103Z,2025-11-10T13:05:47.912341Z,0.253762
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.166103Z,2025-11-10T13:05:48.156952Z,0.009151
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.166103Z,2025-11-10T13:05:48.644399Z,-0.478296
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.521425Z,2025-11-10T13:05:48.644399Z,-0.122974
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.656644Z,2025-11-10T13:05:48.644399Z,0.012245
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.656644Z,2025-11-10T13:05:48.656021Z,0.000623
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.656644Z,2025-11-10T13:05:49.129666Z,-0.473022
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:48.934658Z,2025-11-10T13:05:49.129666Z,-0.195008
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:49.157600Z,2025-11-10T13:05:49.129666Z,0.027934
S20251109_S2_TAG07_d1_o45_run1,0B3395A3,2025-11-10T13:05:49.157600Z,2025-11-10T13:05:49.191345Z,-0.033745
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:49.911290Z,2025-11-10T13:05:49.885798Z,0.025492
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:49.911290Z,2025-11-10T13:05:50.188780Z,-0.27749
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.168283Z,2025-11-10T13:05:50.188780Z,-0.020497
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.431820Z,2025-11-10T13:05:50.188780Z,0.24304
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.431820Z,2025-11-10T13:05:50.429118Z,0.002702
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.431820Z,2025-11-10T13:05:50.659685Z,-0.227865
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.651764Z,2025-11-10T13:05:50.659685Z,-0.007921
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.936313Z,2025-11-10T13:05:50.659685Z,0.276628
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.936313Z,2025-11-10T13:05:50.926893Z,0.00942
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:50.936313Z,2025-11-10T13:05:51.164765Z,-0.228452
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.182836Z,2025-11-10T13:05:51.164765Z,0.018071
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.182836Z,2025-11-10T13:05:51.597559Z,-0.414723
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.537319Z,2025-11-10T13:05:51.597559Z,-0.06024
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.651226Z,2025-11-10T13:05:51.597559Z,0.053667
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.651226Z,2025-11-10T13:05:51.676398Z,-0.025172
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.926972Z,2025-11-10T13:05:51.676398Z,0.250574
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.926972Z,2025-11-10T13:05:51.896162Z,0.03081
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:51.926972Z,2025-11-10T13:05:52.332449Z,-0.405477
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.176535Z,2025-11-10T13:05:52.332449Z,-0.155914
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.445277Z,2025-11-10T13:05:52.332449Z,0.112828
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.445277Z,2025-11-10T13:05:52.605239Z,-0.159962
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.634403Z,2025-11-10T13:05:52.605239Z,0.029164
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.634403Z,2025-11-10T13:05:52.657076Z,-0.022673
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.934032Z,2025-11-10T13:05:52.657076Z,0.276956
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:52.934032Z,2025-11-10T13:05:52.934248Z,-0.000216
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.179423Z,2025-11-10T13:05:52.934248Z,0.245175
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.179423Z,2025-11-10T13:05:53.156247Z,0.023176
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.179423Z,2025-11-10T13:05:53.448391Z,-0.268968
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.402481Z,2025-11-10T13:05:53.448391Z,-0.04591
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.682949Z,2025-11-10T13:05:53.448391Z,0.234558
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.682949Z,2025-11-10T13:05:53.656255Z,0.026694
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.682949Z,2025-11-10T13:05:53.972473Z,-0.289524
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:53.925683Z,2025-11-10T13:05:53.972473Z,-0.04679
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.160495Z,2025-11-10T13:05:53.972473Z,0.188022
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.160495Z,2025-11-10T13:05:54.161043Z,-0.000548
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.438330Z,2025-11-10T13:05:54.161043Z,0.277287
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.438330Z,2025-11-10T13:05:54.621753Z,-0.183423
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.702534Z,2025-11-10T13:05:54.621753Z,0.080781
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.702534Z,2025-11-10T13:05:54.888024Z,-0.18549
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.981688Z,2025-11-10T13:05:54.888024Z,0.093664
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:54.981688Z,2025-11-10T13:05:55.154817Z,-0.173129
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.136810Z,2025-11-10T13:05:55.154817Z,-0.018007
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.396579Z,2025-11-10T13:05:55.154817Z,0.241762
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.396579Z,2025-11-10T13:05:55.197452Z,0.199127
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.396579Z,2025-11-10T13:05:55.434503Z,-0.037924
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.749056Z,2025-11-10T13:05:55.434503Z,0.314553
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.749056Z,2025-11-10T13:05:55.891154Z,-0.142098
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.940548Z,2025-11-10T13:05:55.891154Z,0.049394
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:55.940548Z,2025-11-10T13:05:56.157215Z,-0.216667
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.198102Z,2025-11-10T13:05:56.157215Z,0.040887
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.198102Z,2025-11-10T13:05:56.296123Z,-0.098021
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.425008Z,2025-11-10T13:05:56.296123Z,0.128885
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.425008Z,2025-11-10T13:05:56.424087Z,0.000921
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.425008Z,2025-11-10T13:05:56.627046Z,-0.202038
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.651629Z,2025-11-10T13:05:56.627046Z,0.024583
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.651629Z,2025-11-10T13:05:56.939411Z,-0.287782
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:56.907044Z,2025-11-10T13:05:56.939411Z,-0.032367
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.168935Z,2025-11-10T13:05:56.939411Z,0.229524
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.168935Z,2025-11-10T13:05:57.142437Z,0.026498
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.168935Z,2025-11-10T13:05:57.383590Z,-0.214655
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.452847Z,2025-11-10T13:05:57.383590Z,0.069257
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.452847Z,2025-11-10T13:05:57.664745Z,-0.211898
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.665517Z,2025-11-10T13:05:57.664745Z,0.000772
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.665517Z,2025-11-10T13:05:57.910278Z,-0.244761
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.922700Z,2025-11-10T13:05:57.910278Z,0.012422
S20251109_S2_TAG07_d1_o90_run1,0B3395A3,2025-11-10T13:05:57.922700Z,2025-11-10T13:05:58.151948Z,-0.229248
